Entry_Date,Exit_Date,Holding_Mins,Pair,Side,Entry_Price,Exit_Price,P/L_USD,MAE_USD,MFE_USD,Drawdown_Pct
2025-10-12 18:55:00,2025-10-13 23:15:00,1700.0,ETH-USD,BUY,4138.1,4153.7,5.23,0,0,0
2025-10-13 23:20:00,2025-10-14 02:45:00,205.0,ETH-USD,SELL,4149.64,3999.0,15.77,0,0,0
2025-10-14 02:50:00,2025-10-14 12:20:00,570.0,ETH-USD,SELL,4009.2,4141.2,-10.67,0,0,0
2025-10-14 13:20:00,2025-10-14 15:40:00,140.0,ETH-USD,BUY,4130.34,4059.3,-10.56,0,0,0
2025-10-14 16:05:00,2025-10-17 02:45:00,3520.0,ETH-USD,SELL,4094.68,3809.1,15.68,0,0,0
2025-10-17 02:55:00,2025-10-26 18:00:00,13865.0,ETH-USD,SELL,3819.73,4140.84,-10.61,0,0,0
2025-10-26 18:05:00,2025-10-27 07:20:00,795.0,ETH-USD,BUY,4138.29,4144.54,5.25,0,0,0
2025-10-27 08:50:00,2025-10-27 09:50:00,60.0,ETH-USD,SELL,4143.41,4184.2,-10.56,0,0,0
2025-10-27 11:05:00,2025-10-27 22:50:00,705.0,ETH-USD,BUY,4157.33,4094.51,-10.45,0,0,0
2025-10-27 23:00:00,2025-10-28 02:45:00,225.0,ETH-USD,SELL,4099.51,4103.85,5.17,0,0,0
2025-10-28 05:15:00,2025-10-28 05:40:00,25.0,ETH-USD,SELL,4119.23,4120.65,5.2,0,0,0
2025-10-28 06:05:00,2025-10-29 14:35:00,1950.0,ETH-USD,SELL,4115.01,3859.82,15.68,0,0,0
2025-10-29 14:45:00,2025-10-30 15:55:00,1510.0,ETH-USD,SELL,3896.59,3686.11,15.91,0,0,0
2025-10-30 16:00:00,2025-10-30 16:30:00,30.0,ETH-USD,SELL,3686.27,3721.01,-10.77,0,0,0
2025-10-30 17:05:00,2025-10-30 19:35:00,150.0,ETH-USD,BUY,3762.44,3789.6,15.99,0,0,0
2025-10-30 19:40:00,2025-10-30 21:15:00,95.0,ETH-USD,BUY,3785.0,3852.93,16.23,0,0,0
2025-10-30 21:20:00,2025-10-31 17:05:00,1185.0,ETH-USD,BUY,3850.67,3852.89,5.49,0,0,0
2025-10-31 17:10:00,2025-10-31 18:05:00,55.0,ETH-USD,SELL,3841.08,3860.13,-11.04,0,0,0
2025-10-31 18:40:00,2025-11-01 11:05:00,985.0,ETH-USD,SELL,3854.24,3895.19,-10.93,0,0,0
2025-11-01 11:10:00,2025-11-02 21:30:00,2120.0,ETH-USD,BUY,3891.39,3799.1,-10.82,0,0,0
2025-11-02 21:35:00,2025-11-03 01:40:00,245.0,ETH-USD,SELL,3793.1,3709.34,16.07,0,0,0
2025-11-03 01:55:00,2025-11-03 02:10:00,15.0,ETH-USD,SELL,3717.94,3715.93,5.44,0,0,0
2025-11-03 02:55:00,2025-11-03 03:50:00,55.0,ETH-USD,SELL,3713.8,3717.93,5.46,0,0,0
2025-11-03 04:45:00,2025-11-03 06:15:00,90.0,ETH-USD,SELL,3707.08,3708.57,5.49,0,0,0
2025-11-03 07:05:00,2025-11-03 09:05:00,120.0,ETH-USD,SELL,3714.24,3733.51,-11.04,0,0,0
2025-11-03 12:30:00,2025-11-03 12:45:00,15.0,ETH-USD,BUY,3650.32,3674.95,16.39,0,0,0
2025-11-03 12:55:00,2025-11-03 13:45:00,50.0,ETH-USD,BUY,3665.98,3638.68,-11.09,0,0,0
2025-11-03 13:50:00,2025-11-04 11:50:00,1320.0,ETH-USD,SELL,3637.39,3447.41,16.47,0,0,0
2025-11-04 11:55:00,2025-11-04 14:50:00,175.0,ETH-USD,SELL,3427.51,3248.1,16.71,0,0,0
2025-11-04 14:55:00,2025-11-09 09:25:00,6870.0,ETH-USD,SELL,3228.44,3553.38,-11.31,0,0,0
2025-11-09 09:30:00,2025-11-09 20:25:00,655.0,ETH-USD,BUY,3539.28,3642.88,16.79,0,0,0
2025-11-09 20:30:00,2025-11-10 10:50:00,860.0,ETH-USD,BUY,3630.7,3514.51,-11.36,0,0,0
2025-11-10 11:10:00,2025-11-10 11:45:00,35.0,ETH-USD,BUY,3528.53,3522.45,-11.25,0,0,0
2025-11-10 13:30:00,2025-11-10 19:55:00,385.0,ETH-USD,SELL,3545.59,3585.23,-11.14,0,0,0
2025-11-10 21:40:00,2025-11-11 10:30:00,770.0,ETH-USD,BUY,3628.9,3480.0,-11.03,0,0,0
2025-11-11 10:35:00,2025-11-11 13:00:00,145.0,ETH-USD,SELL,3483.4,3474.05,5.46,0,0,0
2025-11-11 13:05:00,2025-11-11 16:35:00,210.0,ETH-USD,SELL,3464.51,3414.31,16.46,0,0,0
2025-11-11 16:55:00,2025-11-12 03:30:00,635.0,ETH-USD,SELL,3416.1,3466.77,-11.14,0,0,0
2025-11-12 04:35:00,2025-11-12 05:25:00,50.0,ETH-USD,BUY,3484.95,3509.69,16.54,0,0,0
2025-11-12 05:30:00,2025-11-12 09:45:00,255.0,ETH-USD,BUY,3534.01,3498.59,5.59,0,0,0
2025-11-12 09:50:00,2025-11-13 00:35:00,885.0,ETH-USD,SELL,3507.81,3502.4,5.62,0,0,0
2025-11-13 01:00:00,2025-11-13 08:25:00,445.0,ETH-USD,BUY,3522.43,3467.6,-11.3,0,0,0
2025-11-13 08:30:00,2025-11-13 12:15:00,225.0,ETH-USD,SELL,3449.63,3291.56,16.78,0,0,0
2025-11-13 12:20:00,2025-11-13 13:50:00,90.0,ETH-USD,SELL,3299.89,3197.5,17.04,0,0,0
2025-11-13 13:55:00,2025-11-14 09:45:00,1190.0,ETH-USD,SELL,3211.82,3198.81,5.76,0,0,0
2025-11-14 11:20:00,2025-11-14 12:25:00,65.0,ETH-USD,BUY,3212.2,3214.99,5.79,0,0,0
2025-11-14 12:40:00,2025-11-14 13:10:00,30.0,ETH-USD,SELL,3206.41,3200.55,5.82,0,0,0
2025-11-14 13:55:00,2025-11-14 20:50:00,415.0,ETH-USD,SELL,3166.62,3167.0,5.85,0,0,0
2025-11-14 21:15:00,2025-11-14 21:25:00,10.0,ETH-USD,BUY,3168.26,3173.4,5.88,0,0,0
2025-11-14 22:10:00,2025-11-14 22:20:00,10.0,ETH-USD,BUY,3185.35,3183.1,5.91,0,0,0
2025-11-14 22:45:00,2025-11-15 08:20:00,575.0,ETH-USD,SELL,3175.44,3178.55,5.94,0,0,0
2025-11-15 08:25:00,2025-11-15 09:25:00,60.0,ETH-USD,BUY,3176.91,3179.05,5.97,0,0,0
2025-11-15 10:25:00,2025-11-15 11:05:00,40.0,ETH-USD,BUY,3183.94,3170.2,-12.0,0,0,0
2025-11-15 11:55:00,2025-11-15 13:05:00,70.0,ETH-USD,BUY,3184.09,3218.88,17.81,0,0,0
2025-11-15 13:15:00,2025-11-15 13:25:00,10.0,ETH-USD,BUY,3218.26,3210.94,-12.05,0,0,0
2025-11-15 16:30:00,2025-11-15 21:25:00,295.0,ETH-USD,SELL,3175.7,3175.64,5.97,0,0,0
2025-11-15 21:30:00,2025-11-15 21:45:00,15.0,ETH-USD,BUY,3174.9,3195.31,17.99,0,0,0
2025-11-15 21:50:00,2025-11-16 06:10:00,500.0,ETH-USD,BUY,3195.36,3197.8,6.09,0,0,0
2025-11-16 06:15:00,2025-11-16 10:50:00,275.0,ETH-USD,SELL,3200.4,3126.29,18.35,0,0,0
2025-11-16 11:05:00,2025-11-16 18:20:00,435.0,ETH-USD,SELL,3097.49,3098.09,6.21,0,0,0
2025-11-16 18:35:00,2025-11-16 19:15:00,40.0,ETH-USD,BUY,3096.98,3071.7,-12.48,0,0,0
2025-11-16 19:20:00,2025-11-16 22:15:00,175.0,ETH-USD,SELL,3082.5,3162.91,-12.36,0,0,0
2025-11-16 22:20:00,2025-11-17 08:45:00,625.0,ETH-USD,BUY,3173.01,3107.79,-12.23,0,0,0
2025-11-17 08:50:00,2025-11-18 10:15:00,1525.0,ETH-USD,SELL,3096.68,3094.8,6.05,0,0,0
2025-11-18 10:40:00,2025-11-19 00:25:00,825.0,ETH-USD,BUY,3107.82,3023.26,-12.17,0,0,0
2025-11-19 00:30:00,2025-11-19 18:05:00,1055.0,ETH-USD,SELL,3010.7,3017.91,6.02,0,0,0
2025-11-19 18:15:00,2025-11-20 10:55:00,1000.0,ETH-USD,BUY,3012.5,2951.38,-12.11,0,0,0
2025-11-20 11:35:00,2025-12-03 17:45:00,19090.0,ETH-USD,SELL,2878.95,3186.51,-11.99,0,0,0
2025-12-03 17:50:00,2025-12-03 18:20:00,30.0,ETH-USD,BUY,3182.11,3181.09,5.93,0,0,0
2025-12-03 18:40:00,2025-12-03 19:10:00,30.0,ETH-USD,BUY,3190.16,3176.4,-11.93,0,0,0
2025-12-03 19:45:00,2025-12-17 11:15:00,19650.0,ETH-USD,BUY,3201.61,2862.81,-11.81,0,0,0
2025-12-17 11:20:00,2025-12-31 00:00:00,19480.0,ETH-USD,SELL,2847.23,2970.33,0.0,0,0,0
