Entry_Date,Exit_Date,Holding_Mins,Pair,Side,Entry_Price,Exit_Price,P/L_USD
2025-01-02 04:10:00,2025-01-02 04:55:00,45.0,ETH-USD,BUY,3436.96,3463.57,15.0
2025-01-02 05:00:00,2025-01-02 09:00:00,240.0,ETH-USD,BUY,3456.44,3441.52,5.08
2025-01-02 09:05:00,2025-01-02 09:25:00,20.0,ETH-USD,SELL,3455.16,3459.86,5.1
2025-01-02 09:35:00,2025-01-03 10:40:00,1505.0,ETH-USD,BUY,3458.84,3551.65,15.38
2025-01-03 10:45:00,2025-01-07 09:55:00,5710.0,ETH-USD,BUY,3569.02,3569.02,5.2
2025-01-07 10:00:00,2025-01-07 14:40:00,280.0,ETH-USD,SELL,3559.05,3399.67,15.69
2025-01-07 14:45:00,2025-01-15 14:25:00,11500.0,ETH-USD,SELL,3388.11,3393.37,5.31
2025-01-15 14:40:00,2025-01-15 19:35:00,295.0,ETH-USD,BUY,3409.22,3391.71,5.33
2025-01-15 20:05:00,2025-01-15 20:20:00,15.0,ETH-USD,BUY,3410.89,3400.94,-10.72
2025-01-15 21:35:00,2025-01-15 22:15:00,40.0,ETH-USD,SELL,3393.45,3366.91,15.92
2025-01-15 22:20:00,2025-01-15 22:40:00,20.0,ETH-USD,SELL,3365.33,3366.19,5.39
2025-01-15 22:50:00,2025-01-16 02:15:00,205.0,ETH-USD,SELL,3361.98,3383.58,-10.83
2025-01-16 02:35:00,2025-01-16 03:15:00,40.0,ETH-USD,BUY,3383.12,3365.42,-10.72
2025-01-16 03:20:00,2025-01-16 06:55:00,215.0,ETH-USD,SELL,3354.78,3350.49,5.31
2025-01-16 07:10:00,2025-01-16 08:05:00,55.0,ETH-USD,BUY,3354.24,3335.39,-10.66
2025-01-16 13:45:00,2025-01-16 14:15:00,30.0,ETH-USD,SELL,3320.65,3333.44,-10.56
2025-01-16 14:40:00,2025-01-16 14:50:00,10.0,ETH-USD,BUY,3332.0,3340.51,5.23
2025-01-16 14:55:00,2025-01-16 16:00:00,65.0,ETH-USD,BUY,3344.03,3320.87,-10.5
2025-01-16 16:20:00,2025-01-16 17:30:00,70.0,ETH-USD,SELL,3313.46,3272.24,15.6
2025-01-16 17:35:00,2025-01-16 20:25:00,170.0,ETH-USD,SELL,3284.98,3340.21,-10.56
2025-01-16 21:15:00,2025-01-16 21:35:00,20.0,ETH-USD,BUY,3395.94,3377.93,-10.45
2025-01-16 22:10:00,2025-01-16 23:05:00,55.0,ETH-USD,SELL,3368.97,3354.24,15.52
2025-01-16 23:10:00,2025-01-16 23:40:00,30.0,ETH-USD,SELL,3348.27,3364.07,-10.5
2025-01-17 01:50:00,2025-01-17 02:40:00,50.0,ETH-USD,SELL,3368.24,3379.19,-10.4
2025-01-17 03:50:00,2025-01-17 07:30:00,220.0,ETH-USD,BUY,3404.0,3405.16,5.15
2025-01-17 08:25:00,2025-01-17 10:25:00,120.0,ETH-USD,BUY,3418.09,3418.12,5.17
2025-01-17 11:20:00,2025-01-17 12:35:00,75.0,ETH-USD,BUY,3444.62,3417.52,-10.39
2025-01-17 12:40:00,2025-01-17 14:20:00,100.0,ETH-USD,SELL,3415.22,3440.91,-10.29
2025-01-17 14:55:00,2025-01-17 15:25:00,30.0,ETH-USD,BUY,3435.06,3492.66,15.28
2025-01-17 15:30:00,2025-01-17 22:25:00,415.0,ETH-USD,BUY,3506.81,3427.22,-10.34
2025-01-17 22:30:00,2025-01-18 05:10:00,400.0,ETH-USD,SELL,3422.97,3246.49,15.36
2025-01-18 05:45:00,2025-01-18 05:55:00,10.0,ETH-USD,SELL,3250.47,3264.9,-10.39
2025-01-18 06:50:00,2025-01-18 11:15:00,265.0,ETH-USD,BUY,3308.37,3270.52,-10.29
2025-01-18 11:35:00,2025-01-18 18:30:00,415.0,ETH-USD,SELL,3270.97,3307.92,-10.18
2025-01-18 19:15:00,2025-01-18 20:10:00,55.0,ETH-USD,BUY,3309.92,3354.93,15.12
2025-01-18 20:15:00,2025-01-18 23:15:00,180.0,ETH-USD,BUY,3352.19,3291.0,-10.23
2025-01-18 23:20:00,2025-01-19 04:15:00,295.0,ETH-USD,SELL,3297.16,3164.19,15.2
2025-01-19 04:20:00,2025-01-19 09:00:00,280.0,ETH-USD,SELL,3150.77,3318.91,-10.28
2025-01-19 09:25:00,2025-01-19 16:00:00,395.0,ETH-USD,BUY,3346.63,3338.15,5.09
2025-01-19 17:40:00,2025-01-19 17:55:00,15.0,ETH-USD,SELL,3248.81,3266.18,5.12
2025-01-19 18:00:00,2025-01-19 18:20:00,20.0,ETH-USD,SELL,3221.28,3200.14,5.14
2025-01-19 18:25:00,2025-01-19 18:45:00,20.0,ETH-USD,SELL,3169.43,3229.31,-10.33
2025-01-19 19:45:00,2025-01-19 20:05:00,20.0,ETH-USD,SELL,3150.56,3195.22,-10.23
2025-01-19 20:35:00,2025-01-19 20:40:00,5.0,ETH-USD,BUY,3204.48,3179.64,-10.13
2025-01-19 21:00:00,2025-01-20 00:05:00,185.0,ETH-USD,BUY,3214.46,3306.21,15.04
2025-01-20 00:10:00,2025-01-20 01:50:00,100.0,ETH-USD,BUY,3297.18,3416.83,15.27
2025-01-20 01:55:00,2025-01-20 12:35:00,640.0,ETH-USD,BUY,3411.83,3242.21,-10.33
2025-01-20 12:40:00,2025-01-24 00:35:00,5035.0,ETH-USD,SELL,3227.41,3370.84,-10.23
2025-01-24 00:40:00,2025-01-24 19:55:00,1155.0,ETH-USD,BUY,3378.46,3273.32,-10.12
2025-01-24 20:10:00,2025-01-27 02:15:00,3245.0,ETH-USD,SELL,3288.04,3051.63,15.03
2025-01-27 02:20:00,2025-01-27 02:35:00,15.0,ETH-USD,SELL,3061.0,3059.58,5.09
2025-01-27 02:40:00,2025-01-27 10:35:00,475.0,ETH-USD,SELL,3075.39,3145.22,-10.22
2025-01-27 11:45:00,2025-01-27 15:20:00,215.0,ETH-USD,SELL,3098.1,3103.19,5.06
2025-01-27 15:25:00,2025-01-27 15:55:00,30.0,ETH-USD,BUY,3098.7,3144.21,15.26
2025-01-27 16:00:00,2025-01-27 16:40:00,40.0,ETH-USD,BUY,3146.03,3152.78,5.16
2025-01-27 17:45:00,2025-01-27 18:20:00,35.0,ETH-USD,BUY,3178.06,3171.48,-10.38
2025-01-27 19:55:00,2025-01-27 22:30:00,155.0,ETH-USD,SELL,3167.07,3200.7,-10.27
2025-01-27 23:55:00,2025-01-28 01:35:00,100.0,ETH-USD,BUY,3212.36,3199.86,-10.17
2025-01-28 03:05:00,2025-01-28 03:15:00,10.0,ETH-USD,SELL,3191.73,3198.67,-10.07
2025-01-28 04:45:00,2025-01-28 04:50:00,5.0,ETH-USD,SELL,3187.34,3193.88,-9.97
2025-01-28 08:45:00,2025-01-28 09:10:00,25.0,ETH-USD,SELL,3179.78,3161.12,14.8
2025-01-28 09:15:00,2025-01-28 09:30:00,15.0,ETH-USD,SELL,3159.18,3169.9,-10.02
2025-01-28 09:50:00,2025-01-28 10:00:00,10.0,ETH-USD,SELL,3175.76,3189.37,-9.92
2025-01-28 10:20:00,2025-01-28 10:40:00,20.0,ETH-USD,BUY,3191.07,3190.58,4.91
2025-01-28 15:45:00,2025-01-28 19:45:00,240.0,ETH-USD,SELL,3110.11,3104.96,4.93
2025-01-28 20:00:00,2025-01-28 20:20:00,20.0,ETH-USD,BUY,3116.67,3105.76,-9.92
2025-01-28 22:25:00,2025-01-28 22:45:00,20.0,ETH-USD,BUY,3115.74,3127.87,14.72
2025-01-28 22:55:00,2025-01-28 23:40:00,45.0,ETH-USD,BUY,3129.46,3125.57,4.98
2025-01-29 01:10:00,2025-01-29 02:35:00,85.0,ETH-USD,BUY,3135.5,3150.45,15.02
2025-01-29 02:40:00,2025-01-29 03:20:00,40.0,ETH-USD,BUY,3148.64,3152.08,5.08
2025-01-29 03:35:00,2025-01-29 07:35:00,240.0,ETH-USD,SELL,3147.74,3117.49,15.32
2025-01-29 07:40:00,2025-01-29 08:15:00,35.0,ETH-USD,SELL,3116.87,3095.95,15.55
2025-01-29 08:20:00,2025-01-29 09:20:00,60.0,ETH-USD,SELL,3094.58,3110.26,-10.52
2025-01-29 09:35:00,2025-01-29 12:30:00,175.0,ETH-USD,SELL,3091.13,3128.59,-10.42
2025-01-29 13:40:00,2025-01-29 14:00:00,20.0,ETH-USD,BUY,3112.75,3092.3,5.16
2025-01-29 18:20:00,2025-01-29 20:00:00,100.0,ETH-USD,SELL,3129.02,3127.78,5.18
2025-01-29 21:10:00,2025-01-30 08:15:00,665.0,ETH-USD,BUY,3144.06,3251.09,15.63
2025-01-30 08:50:00,2025-01-30 09:05:00,15.0,ETH-USD,BUY,3254.68,3266.27,5.29
2025-01-30 09:30:00,2025-01-30 09:35:00,5.0,ETH-USD,SELL,3244.83,3250.46,-10.63
2025-01-30 11:45:00,2025-01-30 12:05:00,20.0,ETH-USD,BUY,3270.19,3268.01,5.26
2025-01-30 13:30:00,2025-01-30 13:40:00,10.0,ETH-USD,SELL,3265.79,3271.97,-10.57
2025-01-30 14:05:00,2025-01-30 14:20:00,15.0,ETH-USD,BUY,3273.38,3268.17,-10.47
2025-01-30 15:05:00,2025-01-30 15:30:00,25.0,ETH-USD,SELL,3267.54,3254.65,15.54
2025-01-30 15:45:00,2025-01-30 17:45:00,120.0,ETH-USD,SELL,3246.52,3263.11,-10.52
2025-01-30 19:05:00,2025-01-30 19:25:00,20.0,ETH-USD,SELL,3244.68,3259.59,-10.41
2025-01-30 22:15:00,2025-01-31 00:10:00,115.0,ETH-USD,SELL,3231.09,3234.01,5.15
2025-01-31 00:35:00,2025-01-31 03:00:00,145.0,ETH-USD,BUY,3238.16,3243.94,5.18
2025-01-31 03:05:00,2025-01-31 06:05:00,180.0,ETH-USD,SELL,3246.08,3300.0,-10.41
2025-01-31 06:10:00,2025-01-31 13:35:00,445.0,ETH-USD,BUY,3298.12,3323.96,5.15
2025-01-31 14:30:00,2025-01-31 15:20:00,50.0,ETH-USD,BUY,3336.61,3292.97,-10.36
2025-01-31 15:35:00,2025-01-31 16:40:00,65.0,ETH-USD,SELL,3313.28,3308.36,5.13
2025-01-31 17:45:00,2025-02-01 14:25:00,1240.0,ETH-USD,SELL,3298.24,3206.8,15.46
2025-02-01 14:30:00,2025-02-01 18:20:00,230.0,ETH-USD,SELL,3207.36,3104.15,15.69
2025-02-01 18:30:00,2025-02-01 19:15:00,45.0,ETH-USD,SELL,3121.31,3143.45,-10.62
2025-02-01 21:10:00,2025-02-02 14:15:00,1025.0,ETH-USD,SELL,3138.2,2921.12,15.77
2025-02-02 14:25:00,2025-02-02 17:40:00,195.0,ETH-USD,SELL,2921.47,2845.3,16.0
2025-02-02 17:50:00,2025-02-02 20:45:00,175.0,ETH-USD,SELL,2856.41,2650.3,16.24
2025-02-02 20:50:00,2025-02-02 21:15:00,25.0,ETH-USD,SELL,2569.3,2567.62,5.5
2025-02-02 23:15:00,2025-03-02 13:25:00,39730.0,ETH-USD,SELL,2512.56,2488.38,5.52
2025-03-02 13:30:00,2025-03-03 13:30:00,1440.0,ETH-USD,BUY,2470.92,2206.54,-11.1
2025-03-03 14:20:00,2025-03-04 15:00:00,1480.0,ETH-USD,SELL,2177.15,2168.88,5.5
2025-03-04 15:05:00,2025-03-04 15:55:00,50.0,ETH-USD,BUY,2168.34,2138.68,-11.05
2025-03-04 18:55:00,2025-03-04 19:05:00,10.0,ETH-USD,SELL,2170.92,2169.91,5.47
2025-03-04 20:00:00,2025-03-04 20:10:00,10.0,ETH-USD,SELL,2156.54,2164.13,-10.99
2025-03-04 22:55:00,2025-03-05 00:10:00,75.0,ETH-USD,SELL,2160.18,2176.7,-10.88
2025-03-05 00:50:00,2025-03-05 02:00:00,70.0,ETH-USD,BUY,2180.69,2199.89,16.16
2025-03-05 02:20:00,2025-03-05 02:40:00,20.0,ETH-USD,BUY,2194.44,2207.4,16.4
2025-03-05 02:45:00,2025-03-05 03:30:00,45.0,ETH-USD,BUY,2210.13,2215.95,5.55
2025-03-05 03:35:00,2025-03-05 04:30:00,55.0,ETH-USD,BUY,2215.05,2256.23,16.73
2025-03-05 05:15:00,2025-03-05 05:25:00,10.0,ETH-USD,SELL,2234.17,2255.19,-11.32
2025-03-05 06:45:00,2025-03-05 06:55:00,10.0,ETH-USD,SELL,2225.69,2217.66,16.81
2025-03-05 08:50:00,2025-03-05 09:30:00,40.0,ETH-USD,SELL,2204.16,2191.79,5.69
2025-03-05 09:45:00,2025-03-05 12:30:00,165.0,ETH-USD,SELL,2182.83,2215.88,-11.43
2025-03-05 12:55:00,2025-03-05 14:20:00,85.0,ETH-USD,SELL,2194.58,2220.81,-11.32
2025-03-05 14:25:00,2025-03-05 20:45:00,380.0,ETH-USD,BUY,2213.31,2284.5,16.81
2025-03-05 21:00:00,2025-03-05 23:55:00,175.0,ETH-USD,BUY,2272.4,2299.72,17.06
2025-03-06 00:15:00,2025-03-06 01:00:00,45.0,ETH-USD,BUY,2303.97,2306.65,5.77
2025-03-06 01:20:00,2025-03-06 02:20:00,60.0,ETH-USD,SELL,2296.83,2297.3,5.8
2025-03-06 04:35:00,2025-03-06 05:15:00,40.0,ETH-USD,SELL,2285.66,2295.76,-11.66
2025-03-06 07:10:00,2025-03-06 07:45:00,35.0,ETH-USD,SELL,2286.66,2261.23,17.31
2025-03-06 07:50:00,2025-03-06 10:15:00,145.0,ETH-USD,SELL,2263.07,2261.12,5.86
2025-03-06 10:20:00,2025-03-06 12:00:00,100.0,ETH-USD,BUY,2257.02,2207.69,-11.77
2025-03-06 12:05:00,2025-03-06 19:20:00,435.0,ETH-USD,SELL,2209.91,2139.09,17.48
2025-03-06 21:50:00,2025-03-07 09:45:00,715.0,ETH-USD,SELL,2164.63,2244.01,-11.83
2025-03-07 10:20:00,2025-03-07 10:35:00,15.0,ETH-USD,SELL,2220.58,2188.55,17.57
2025-03-07 11:30:00,2025-03-08 07:35:00,1205.0,ETH-USD,SELL,2168.21,2165.07,5.94
2025-03-08 07:40:00,2025-03-09 05:55:00,1275.0,ETH-USD,BUY,2165.39,2164.94,5.97
2025-03-09 06:10:00,2025-03-09 06:45:00,35.0,ETH-USD,SELL,2164.76,2137.11,18.01
2025-03-09 06:50:00,2025-03-09 12:05:00,315.0,ETH-USD,SELL,2136.88,2093.57,18.28
2025-03-09 12:10:00,2025-03-09 12:50:00,40.0,ETH-USD,SELL,2103.0,2055.1,18.56
2025-03-09 13:05:00,2025-03-10 05:15:00,970.0,ETH-USD,SELL,2039.9,2131.94,-12.56
2025-03-10 05:20:00,2025-03-10 10:00:00,280.0,ETH-USD,BUY,2141.23,2052.45,-12.43
2025-03-10 10:05:00,2025-03-10 13:00:00,175.0,ETH-USD,SELL,2053.53,1961.03,18.46
2025-03-10 13:10:00,2025-03-11 09:25:00,1215.0,ETH-USD,SELL,1943.2,1919.91,6.25
2025-03-11 11:05:00,2025-03-11 22:35:00,690.0,ETH-USD,BUY,1896.76,1896.0,6.28
2025-03-11 22:45:00,2025-03-12 03:05:00,260.0,ETH-USD,SELL,1895.06,1892.06,6.31
2025-03-12 03:30:00,2025-03-12 03:35:00,5.0,ETH-USD,BUY,1911.42,1909.19,12.68
2025-03-12 03:45:00,2025-03-12 04:15:00,30.0,ETH-USD,BUY,1911.3,1892.81,6.4
2025-03-12 04:20:00,2025-03-12 04:35:00,15.0,ETH-USD,SELL,1897.56,1922.78,-12.87
2025-03-12 05:10:00,2025-03-12 11:05:00,355.0,ETH-USD,SELL,1913.71,1845.01,19.11
2025-03-12 12:30:00,2025-03-12 13:40:00,70.0,ETH-USD,BUY,1877.25,1875.38,6.47
2025-03-12 14:05:00,2025-03-12 14:35:00,30.0,ETH-USD,SELL,1871.37,1880.42,-13.0
2025-03-12 16:55:00,2025-03-12 17:15:00,20.0,ETH-USD,BUY,1891.19,1903.53,19.3
2025-03-12 17:20:00,2025-03-12 23:05:00,345.0,ETH-USD,BUY,1902.68,1887.86,-13.06
2025-03-12 23:25:00,2025-03-13 00:15:00,50.0,ETH-USD,SELL,1893.27,1880.07,19.39
2025-03-13 00:20:00,2025-03-13 05:00:00,280.0,ETH-USD,SELL,1883.3,1881.57,6.56
2025-03-13 05:50:00,2025-03-13 06:20:00,30.0,ETH-USD,BUY,1890.41,1883.91,-13.19
2025-03-13 06:55:00,2025-03-13 07:15:00,20.0,ETH-USD,BUY,1900.08,1890.24,-13.06
2025-03-13 12:30:00,2025-03-13 13:25:00,55.0,ETH-USD,SELL,1861.85,1843.68,19.39
2025-03-13 14:35:00,2025-03-13 18:45:00,250.0,ETH-USD,BUY,1849.03,1876.95,19.68
2025-03-13 18:50:00,2025-03-13 19:10:00,20.0,ETH-USD,BUY,1877.7,1868.61,-13.32
2025-03-13 20:00:00,2025-03-13 21:40:00,100.0,ETH-USD,SELL,1862.1,1886.46,-13.18
2025-03-13 21:45:00,2025-03-14 01:35:00,230.0,ETH-USD,BUY,1883.63,1897.69,19.58
2025-03-14 01:40:00,2025-03-14 08:45:00,425.0,ETH-USD,BUY,1897.07,1897.43,6.62
2025-03-14 10:50:00,2025-03-14 11:50:00,60.0,ETH-USD,BUY,1914.94,1921.66,6.66
2025-03-14 12:40:00,2025-03-14 15:45:00,185.0,ETH-USD,BUY,1931.79,1934.21,6.69
2025-03-14 17:15:00,2025-03-14 18:05:00,50.0,ETH-USD,SELL,1920.04,1924.26,-13.45
2025-03-14 19:30:00,2025-03-14 19:55:00,25.0,ETH-USD,SELL,1917.06,1911.65,19.97
2025-03-14 20:00:00,2025-03-14 22:10:00,130.0,ETH-USD,SELL,1912.75,1910.66,6.76
2025-03-14 22:40:00,2025-03-14 23:15:00,35.0,ETH-USD,SELL,1907.1,1919.06,-13.58
2025-03-14 23:45:00,2025-03-15 03:20:00,215.0,ETH-USD,BUY,1920.8,1920.82,6.72
2025-03-15 03:25:00,2025-03-15 06:50:00,205.0,ETH-USD,SELL,1919.9,1929.32,-13.51
2025-03-15 07:05:00,2025-03-15 08:50:00,105.0,ETH-USD,BUY,1929.63,1924.97,-13.38
2025-03-15 09:30:00,2025-03-15 12:40:00,190.0,ETH-USD,BUY,1929.23,1940.96,19.86
2025-03-15 12:45:00,2025-03-15 14:40:00,115.0,ETH-USD,BUY,1942.35,1932.78,-13.44
2025-03-15 15:50:00,2025-03-15 20:05:00,255.0,ETH-USD,BUY,1935.55,1936.96,6.65
2025-03-15 20:15:00,2025-03-15 21:50:00,95.0,ETH-USD,SELL,1937.13,1924.24,20.06
2025-03-15 21:55:00,2025-03-16 07:15:00,560.0,ETH-USD,SELL,1922.73,1886.48,20.36
2025-03-16 07:20:00,2025-03-16 12:05:00,285.0,ETH-USD,SELL,1881.71,1916.1,-13.78
2025-03-16 12:10:00,2025-03-16 15:15:00,185.0,ETH-USD,BUY,1910.61,1871.61,-13.64
2025-03-16 15:20:00,2025-03-16 20:30:00,310.0,ETH-USD,SELL,1877.33,1898.58,-13.5
2025-03-16 21:00:00,2025-03-16 21:10:00,10.0,ETH-USD,BUY,1907.47,1900.32,-13.37
2025-03-16 21:35:00,2025-03-16 22:10:00,35.0,ETH-USD,BUY,1900.28,1903.68,19.85
2025-03-16 22:40:00,2025-03-16 22:45:00,5.0,ETH-USD,BUY,1909.32,1905.06,-13.43
2025-03-17 00:25:00,2025-03-17 01:10:00,45.0,ETH-USD,SELL,1905.81,1899.38,19.95
2025-03-17 02:15:00,2025-03-17 02:25:00,10.0,ETH-USD,SELL,1895.3,1886.02,20.25
2025-03-17 02:30:00,2025-03-17 03:00:00,30.0,ETH-USD,SELL,1881.27,1897.46,-13.7
2025-03-17 03:05:00,2025-03-17 05:50:00,165.0,ETH-USD,BUY,1898.08,1910.55,20.35
2025-03-17 05:55:00,2025-03-17 08:05:00,130.0,ETH-USD,BUY,1912.51,1912.01,6.88
2025-03-17 11:10:00,2025-03-17 13:50:00,160.0,ETH-USD,BUY,1907.21,1933.12,20.75
2025-03-17 13:55:00,2025-03-18 02:15:00,740.0,ETH-USD,BUY,1930.36,1896.14,-14.04
2025-03-18 02:40:00,2025-03-18 11:40:00,540.0,ETH-USD,SELL,1897.35,1891.72,6.95
2025-03-18 11:45:00,2025-03-18 14:45:00,180.0,ETH-USD,SELL,1886.75,1887.06,6.99
2025-03-18 15:10:00,2025-03-18 15:45:00,35.0,ETH-USD,BUY,1891.86,1901.1,21.06
2025-03-18 15:50:00,2025-03-18 19:25:00,215.0,ETH-USD,BUY,1903.92,1933.43,21.38
2025-03-18 19:30:00,2025-03-19 07:10:00,700.0,ETH-USD,BUY,1932.79,2009.29,21.7
2025-03-19 07:15:00,2025-03-21 08:40:00,2965.0,ETH-USD,BUY,2007.62,1950.92,-14.68
2025-03-21 09:35:00,2025-03-21 09:40:00,5.0,ETH-USD,SELL,1943.02,1949.92,-14.54
2025-03-21 10:40:00,2025-03-21 11:00:00,20.0,ETH-USD,SELL,1946.74,1949.81,-14.39
2025-03-21 12:45:00,2025-03-21 14:10:00,85.0,ETH-USD,BUY,1963.32,1963.22,7.12
2025-03-21 16:00:00,2025-03-21 16:05:00,5.0,ETH-USD,BUY,1976.3,1973.12,-14.32
2025-03-21 16:15:00,2025-03-21 17:45:00,90.0,ETH-USD,BUY,1976.52,1976.42,7.09
2025-03-21 19:15:00,2025-03-21 19:50:00,35.0,ETH-USD,BUY,1969.77,1964.62,-14.25
2025-03-21 22:25:00,2025-03-22 02:15:00,230.0,ETH-USD,BUY,1981.76,1990.81,21.16
2025-03-22 03:30:00,2025-03-22 04:25:00,55.0,ETH-USD,SELL,1989.19,1983.32,21.47
2025-03-22 04:30:00,2025-03-22 05:05:00,35.0,ETH-USD,SELL,1983.5,1993.55,-14.53
2025-03-22 07:30:00,2025-03-22 08:00:00,30.0,ETH-USD,SELL,1991.18,1991.53,7.19
2025-03-22 13:25:00,2025-03-22 16:10:00,165.0,ETH-USD,BUY,1991.36,2003.47,21.69
2025-03-22 16:25:00,2025-03-22 17:50:00,85.0,ETH-USD,BUY,1998.93,1985.01,-14.67
2025-03-22 17:55:00,2025-03-22 22:45:00,290.0,ETH-USD,SELL,1985.91,2001.31,-14.53
2025-03-23 01:05:00,2025-03-23 01:45:00,40.0,ETH-USD,SELL,1996.03,2000.87,-14.38
2025-03-23 02:10:00,2025-03-23 02:25:00,15.0,ETH-USD,BUY,1999.2,2000.76,7.12
2025-03-23 02:30:00,2025-03-23 03:50:00,80.0,ETH-USD,BUY,2000.64,2010.53,21.46
2025-03-23 04:10:00,2025-03-23 12:35:00,505.0,ETH-USD,BUY,2011.9,1997.03,-14.52
2025-03-23 12:40:00,2025-03-23 14:50:00,130.0,ETH-USD,SELL,1999.45,1998.22,7.19
2025-03-23 15:35:00,2025-03-23 20:30:00,295.0,ETH-USD,SELL,1995.66,2018.42,-14.45
2025-03-23 21:55:00,2025-03-23 22:10:00,15.0,ETH-USD,SELL,1980.54,1986.26,-14.31
2025-03-23 22:50:00,2025-03-23 23:15:00,25.0,ETH-USD,BUY,1993.01,2011.04,21.25
2025-03-23 23:20:00,2025-03-24 02:05:00,165.0,ETH-USD,BUY,2013.54,2067.48,21.56
2025-03-24 03:00:00,2025-03-24 12:30:00,570.0,ETH-USD,BUY,2069.28,2072.27,7.3
2025-03-24 12:40:00,2025-03-24 13:05:00,25.0,ETH-USD,SELL,2074.44,2084.0,-14.66
2025-03-24 13:30:00,2025-03-24 19:05:00,335.0,ETH-USD,BUY,2090.16,2073.81,-14.52
2025-03-24 19:10:00,2025-03-24 20:05:00,55.0,ETH-USD,SELL,2073.25,2085.89,-14.37
2025-03-24 20:10:00,2025-03-24 21:00:00,50.0,ETH-USD,BUY,2085.09,2084.23,7.11
2025-03-24 21:15:00,2025-03-24 21:30:00,15.0,ETH-USD,SELL,2077.45,2063.53,21.45
2025-03-24 21:35:00,2025-03-25 03:00:00,325.0,ETH-USD,SELL,2064.87,2066.07,7.26
2025-03-25 03:45:00,2025-03-25 04:05:00,20.0,ETH-USD,SELL,2053.59,2060.23,-14.59
2025-03-25 04:20:00,2025-03-25 05:20:00,60.0,ETH-USD,SELL,2059.38,2063.85,-14.44
2025-03-25 05:45:00,2025-03-25 06:15:00,30.0,ETH-USD,BUY,2072.14,2063.84,-14.3
2025-03-25 08:35:00,2025-03-25 09:10:00,35.0,ETH-USD,SELL,2059.2,2066.23,-14.15
2025-03-25 10:00:00,2025-03-25 13:45:00,225.0,ETH-USD,SELL,2059.93,2075.3,-14.01
2025-03-25 13:50:00,2025-03-25 14:25:00,35.0,ETH-USD,BUY,2079.05,2066.98,-13.87
2025-03-25 16:20:00,2025-03-25 16:30:00,10.0,ETH-USD,BUY,2079.94,2074.17,-13.73
2025-03-25 20:35:00,2025-03-25 22:00:00,85.0,ETH-USD,BUY,2072.22,2069.47,6.8
2025-03-25 22:40:00,2025-03-25 22:55:00,15.0,ETH-USD,SELL,2057.07,2049.12,20.5
2025-03-25 23:00:00,2025-03-26 01:40:00,160.0,ETH-USD,SELL,2050.37,2064.55,-13.87
2025-03-26 02:10:00,2025-03-26 02:55:00,45.0,ETH-USD,BUY,2061.05,2067.54,20.6
2025-03-26 03:55:00,2025-03-26 04:45:00,50.0,ETH-USD,BUY,2069.75,2064.02,-13.94
2025-03-26 04:50:00,2025-03-26 06:30:00,100.0,ETH-USD,SELL,2063.38,2070.72,-13.8
2025-03-26 06:35:00,2025-03-26 08:20:00,105.0,ETH-USD,BUY,2071.19,2059.43,-13.66
2025-03-26 08:25:00,2025-03-26 09:20:00,55.0,ETH-USD,SELL,2063.07,2053.41,20.28
2025-03-26 09:40:00,2025-03-26 10:20:00,40.0,ETH-USD,SELL,2054.84,2010.63,20.59
2025-03-26 10:25:00,2025-03-28 00:40:00,2295.0,ETH-USD,SELL,2015.62,1937.9,20.9
2025-03-28 01:25:00,2025-04-01 11:15:00,6350.0,ETH-USD,SELL,1914.47,1911.9,7.07
2025-04-01 11:20:00,2025-04-02 18:10:00,1850.0,ETH-USD,BUY,1914.18,1836.89,-14.21
2025-04-02 19:15:00,2025-04-02 19:25:00,10.0,ETH-USD,SELL,1784.25,1797.4,-14.07
2025-04-02 20:10:00,2025-04-03 03:15:00,425.0,ETH-USD,BUY,1807.37,1808.64,6.96
2025-04-03 03:20:00,2025-04-03 04:00:00,40.0,ETH-USD,SELL,1813.48,1819.76,-14.0
2025-04-03 05:50:00,2025-04-03 08:40:00,170.0,ETH-USD,SELL,1815.01,1766.86,20.79
2025-04-03 08:45:00,2025-04-04 04:20:00,1175.0,ETH-USD,SELL,1756.54,1832.11,-14.07
2025-04-04 04:40:00,2025-04-04 06:20:00,100.0,ETH-USD,BUY,1828.17,1801.11,-13.93
2025-04-04 06:45:00,2025-04-06 13:25:00,3280.0,ETH-USD,SELL,1791.4,1698.79,20.68
2025-04-06 13:30:00,2025-04-06 14:45:00,75.0,ETH-USD,SELL,1693.45,1615.32,20.99
2025-04-06 14:50:00,2025-04-07 02:30:00,700.0,ETH-USD,SELL,1615.42,1488.24,21.3
2025-04-07 03:10:00,2025-04-07 10:10:00,420.0,ETH-USD,SELL,1444.53,1587.74,-14.42
2025-04-07 10:30:00,2025-04-08 12:55:00,1585.0,ETH-USD,BUY,1557.31,1485.68,-14.27
2025-04-08 13:00:00,2025-04-08 21:15:00,495.0,ETH-USD,SELL,1486.56,1412.69,21.19
2025-04-08 21:20:00,2025-04-09 02:05:00,285.0,ETH-USD,SELL,1406.65,1465.91,-14.34
2025-04-09 03:35:00,2025-04-09 07:00:00,205.0,ETH-USD,BUY,1483.78,1458.14,-14.2
2025-04-09 08:35:00,2025-04-09 08:45:00,10.0,ETH-USD,SELL,1445.23,1462.03,-14.06
2025-04-09 09:05:00,2025-04-09 10:00:00,55.0,ETH-USD,BUY,1460.03,1492.67,20.87
