start,low,high,open,close,volume
1747544100,2484.63,2487.02,2484.85,2486.51,89.00365336
1747544400,2486.2,2490,2486.61,2489.9,52.02937713
1747544700,2489.76,2494.38,2489.77,2493.05,193.25875595
1747545000,2491.76,2494.03,2492.88,2493,51.03880943
1747545300,2493,2503.17,2493,2501.81,287.54363019
1747545600,2500.99,2506.98,2502.31,2504.52,333.56300839
1747545900,2502.59,2507.57,2504.52,2503.33,139.3068771
1747546200,2502.12,2507.12,2502.95,2502.12,196.15190181
1747546500,2498.85,2503.88,2502.11,2500.3,148.50324658
1747546800,2496.77,2500.55,2500.3,2498.4,136.00702618
1747547100,2497.85,2506.77,2498.39,2506.25,122.98698101
1747547400,2504.5,2512.24,2506.29,2511.54,278.18132412
1747547700,2510.17,2515.59,2511.55,2512.96,303.6556176
1747548000,2507.64,2514.04,2512.95,2508.9,223.34318003
1747548300,2507.69,2510.95,2508.88,2507.9,58.77501316
1747548600,2506.73,2510.69,2507.82,2510.19,42.15207419
1747548900,2507.06,2512.39,2510.41,2507.42,73.48003666
1747549200,2504.24,2507.33,2507.3,2504.26,57.29989705
1747549500,2502.14,2505.8,2504.26,2505.8,74.29602375
1747549800,2495.74,2505.64,2505.64,2496.7,179.0287828
1747550100,2496.15,2499.78,2496.75,2497.83,151.37058931
1747550400,2497.52,2500.96,2497.68,2499.71,53.26926496
1747550700,2496.58,2500.21,2499.71,2497.42,48.66932227
1747551000,2493.46,2497.66,2497.42,2496.48,82.70756187
1747551300,2494.54,2498.34,2496.48,2498.12,93.08803443
1747551600,2496.31,2499.52,2497.87,2498.65,49.94164574
1747551900,2495.61,2500.32,2498.65,2497.62,98.80728379
1747552200,2497.32,2503.37,2497.63,2502.34,65.2140403
1747552500,2502.33,2505.21,2502.66,2504.81,146.00375075
1747552800,2503.88,2506.55,2504.83,2505.89,64.19968343
1747553100,2505.96,2508.11,2505.96,2507.06,31.10081262
1747553400,2503.97,2507.09,2506.78,2505.23,38.1611814
1747553700,2502.29,2505.23,2505.14,2503.35,50.12144714
1747554000,2502.56,2505.33,2503.34,2505.28,30.95661331
1747554300,2503.04,2505.12,2505.08,2503.54,22.29452604
1747554600,2503.28,2509.64,2503.63,2509.64,246.7555726
1747554900,2509.12,2512.28,2509.63,2510.34,132.92210904
1747555200,2510.31,2515.25,2510.31,2510.53,129.21012592
1747555500,2511.16,2529.2,2511.16,2523.81,606.54676847
1747555800,2519.17,2524.03,2523.49,2520.06,104.51646113
1747556100,2516.23,2523.1,2520.2,2519.22,243.15960501
1747556400,2519.38,2525.91,2519.4,2524,355.74174893
1747556700,2523.01,2526.81,2523.54,2526.28,190.29914694
1747557000,2521.96,2529.12,2526.28,2528.8,749.33523634
1747557300,2521.65,2529.23,2528.8,2522.23,118.26480782
1747557600,2517.99,2522.39,2522.02,2518.99,89.6847818
1747557900,2516.09,2521.76,2518.95,2521.11,54.34829921
1747558200,2518.92,2521.72,2521.31,2519.27,54.98258525
1747558500,2518.15,2521,2519.43,2518.33,61.23504825
1747558800,2518.21,2522.97,2518.21,2522.97,68.88717121
1747559100,2521.49,2524.41,2523.07,2523.09,51.52241063
1747559400,2521.06,2524.14,2523.05,2524.14,50.37770695
1747559700,2516.81,2523.95,2523.95,2520.95,79.3369797
1747560000,2516.81,2523.01,2521.1,2516.83,61.96412
1747560300,2516.95,2518.99,2516.95,2518.21,26.91096549
1747560600,2513.74,2518.54,2517.97,2514.36,114.30767401
1747560900,2511.27,2516.45,2514.37,2516.23,39.29545882
1747561200,2506.13,2516.45,2516.02,2506.13,67.87268094
1747561500,2506.3,2511.16,2506.3,2508.67,44.95091182
1747561800,2506.31,2510.18,2508.08,2508,42.85349059
1747562100,2504.46,2509.05,2508.01,2508.65,70.60683334
1747562400,2506.69,2511.99,2508.66,2511.19,64.84367894
1747562700,2508.48,2512.3,2511.19,2510.06,54.08657161
1747563000,2508.85,2513.55,2509.86,2513.21,44.04782334
1747563300,2510.04,2514.15,2513.14,2510.69,108.33897806
1747563600,2505.99,2511.61,2511.14,2506.56,48.78174058
1747563900,2501.62,2507.47,2506.51,2502.01,123.29864747
1747564200,2499.23,2504.21,2502.14,2503.48,98.66994579
1747564500,2501.03,2504.19,2503.54,2503.59,67.75572538
1747564800,2501.06,2504.19,2503.71,2503.49,20.66792616
1747565100,2501.83,2504.9,2503.52,2502.08,89.0593668
1747565400,2501.33,2505.25,2502.04,2505.25,37.32651858
1747565700,2504.2,2506.22,2505.25,2505.7,38.15187914
1747566000,2504.69,2509.56,2505.76,2509.23,156.94694937
1747566300,2508.28,2510.4,2509.1,2508.91,45.89631168
1747566600,2507.5,2510.02,2509.1,2507.77,73.17786342
1747566900,2507.64,2511.39,2507.64,2510.99,66.5830471
1747567200,2510.54,2514.31,2511.2,2512.07,115.211245
1747567500,2508.85,2512.44,2512.16,2509.71,66.33110795
1747567800,2509.46,2512.66,2509.72,2510.76,108.60706457
1747568100,2503.92,2512.92,2510.78,2505.57,78.65073886
1747568400,2503.01,2507.05,2505.25,2503.04,140.14652819
1747568700,2503.19,2506.71,2503.19,2505.03,63.06222905
1747569000,2501.6,2505.18,2505.02,2501.86,95.15468389
1747569300,2501.35,2503.08,2501.99,2502.34,149.10192087
1747569600,2498.42,2503.13,2502.35,2498.49,305.46717164
1747569900,2488.2,2500.69,2498.59,2491.92,410.15853928
1747570200,2491.77,2496.92,2491.92,2495.26,93.91653563
1747570500,2492.57,2496.95,2495.17,2496.86,46.44845804
1747570800,2496.81,2500.71,2496.81,2500.03,40.79756111
1747571100,2499.83,2502.82,2500.04,2502.07,46.80696756
1747571400,2501.97,2505.25,2502.25,2503.53,98.86994657
1747571700,2501.59,2503.36,2503.36,2501.87,38.75032924
1747572000,2501.21,2503.62,2501.9,2503.06,40.09878954
1747572300,2502.08,2507.39,2502.8,2507.24,52.77475256
1747572600,2506.68,2509.19,2507.37,2509.11,82.91545423
1747572900,2506.76,2509.2,2509.11,2509.02,34.86640861
1747573200,2506.44,2509.36,2508.86,2507.27,44.84241355
1747573500,2505.2,2507.91,2507.27,2505.79,41.14840323
1747573800,2505.36,2509.51,2505.91,2507.24,164.1858628
1747574100,2506.78,2509.69,2507.33,2509.26,61.74105965
1747574400,2509.12,2512.43,2509.14,2511.5,76.54037549
1747574700,2510.38,2515.41,2511.51,2512.46,193.30097243
1747575000,2511.17,2514.46,2512.36,2513.4,87.23302147
1747575300,2511.48,2522.15,2513.12,2519.39,259.20690219
1747575600,2517.78,2523.18,2519.71,2518.65,482.36307855
1747575900,2515.9,2520.91,2518.81,2517.1,133.27806662
1747576200,2514.97,2520.38,2516.87,2518.86,115.50802121
1747576500,2518.78,2545.63,2518.78,2542.71,1109.55906118
1747576800,2533.32,2551.02,2542.58,2534.18,1047.40334365
1747577100,2533.87,2540,2534.3,2539.71,255.69884356
1747577400,2530.28,2541.4,2539.7,2531.05,500.09137783
1747577700,2530.97,2537.21,2530.97,2535.34,263.07437083
1747578000,2535.33,2541.59,2535.33,2539.08,510.2684574
1747578300,2536.47,2540.75,2539.15,2537.22,275.96348911
1747578600,2536.42,2541.06,2537.65,2540.89,221.24497093
1747578900,2538.8,2555.47,2540.89,2553.26,822.831982
1747579200,2546.83,2556.06,2553.07,2551.66,424.68580631
1747579500,2551.05,2566.71,2551.83,2562.42,1034.45943276
1747579800,2557.37,2570.25,2562.41,2557.96,491.9802941
1747580100,2557.33,2566.07,2558.15,2558.87,310.46569697
1747580400,2549,2561.93,2558.88,2556.43,438.66382847
1747580700,2552.2,2560.74,2556.97,2560.47,359.1770144
1747581000,2556.01,2561.19,2560.27,2560.23,786.21657489
1747581300,2556.1,2569.05,2560.35,2565.87,429.02437398
1747581600,2560.33,2567.5,2565.71,2560.85,487.71798852
1747581900,2560.23,2564.59,2560.86,2562.64,259.14739517
1747582200,2558.52,2565.27,2562.72,2565.14,190.40864076
1747582500,2562.16,2566.86,2565.14,2565.76,228.37711002
1747582800,2561.53,2573,2565.55,2569.72,374.17758711
1747583100,2567.7,2579.26,2569.62,2577.09,508.3781976
1747583400,2575.96,2588.25,2577.2,2580.94,1158.83485752
1747583700,2574.71,2581.57,2580.95,2579.62,306.87417478
1747584000,2573.97,2583.37,2579.87,2574.52,405.24049068
1747584000,2573.97,2583.37,2579.87,2574.52,405.24049068
1747584300,2573.39,2578.51,2574.76,2577.28,284.67218558
1747584600,2573.99,2585.32,2577.21,2574.15,478.71571666
1747584900,2568.69,2576.5,2574.16,2570.95,446.55394511
1747585200,2555.76,2575.45,2570.95,2560.68,747.09176162
1747585500,2560.2,2567.71,2560.67,2565,293.21587244
1747585800,2559.2,2567.74,2565.01,2561.64,274.48986906
1747586100,2561.64,2569.78,2561.64,2569.71,329.38012337
1747586400,2568.51,2575.11,2569.78,2571.38,292.69643248
1747586700,2568.72,2579.1,2571.26,2572.16,284.43301131
1747587000,2567.51,2572.56,2572.33,2571.42,251.87189968
1747587300,2571.34,2584.43,2571.34,2574.67,823.01407167
1747587600,2566.06,2576.25,2574.67,2568.55,552.83996459
1747587900,2567.92,2573.79,2568.64,2571.01,277.17037128
1747588200,2568.14,2574.09,2571.12,2572.22,200.44593134
1747588500,2563.92,2572.08,2572.07,2565.83,267.16148384
1747588800,2561.17,2565.79,2565.79,2562.91,189.28539625
1747589100,2514.48,2565.56,2562.91,2542.8,3687.40679084
1747589400,2537.91,2548.29,2542.61,2540,408.98936278
1747589700,2523.42,2540.02,2540.02,2526.56,1356.33453927
1747590000,2526.37,2540.07,2526.39,2531.36,939.78187517
1747590300,2513.14,2532.54,2531.56,2515.26,744.58322175
1747590600,2503.53,2521.27,2515.43,2506.46,1085.80650373
1747590900,2484.2,2513.04,2506.25,2491.78,2301.36906505
1747591200,2461.79,2497.24,2491.13,2472.66,7243.20845236
1747591500,2462.5,2479.97,2472.66,2464.85,1347.54503186
1747591800,2456.21,2476.62,2465.64,2475,1357.24080189
1747592100,2455.3,2477,2475,2456.87,1211.78227037
1747592400,2451.85,2477.99,2456.89,2474.36,671.17197819
1747592700,2468.21,2479.27,2474.82,2478.98,235.86881185
1747593000,2467.65,2479.22,2479.03,2469.94,230.45755477
1747593300,2464.65,2473.61,2469.79,2472.09,355.71288721
1747593600,2470,2476.38,2471.97,2473.64,134.80082543
1747593900,2463.88,2477.6,2473.17,2464.82,304.40189279
1747594200,2460.36,2469.03,2464.81,2468.52,379.17696011
1747594500,2456.92,2468.97,2468.32,2463.68,673.78389274
1747594800,2461.88,2468.87,2463.82,2465.82,300.73233573
1747595100,2460.26,2466.5,2465.81,2465.53,223.9678117
1747595400,2460.24,2466.15,2465.65,2465.14,152.38463373
1747595700,2458.8,2465.13,2465.13,2459.92,645.05208018
1747596000,2459.24,2470.26,2460.01,2470.26,274.93916142
1747596300,2466.13,2472.83,2470.19,2468.07,192.64200763
1747596600,2427.7,2467.81,2467.81,2435.94,2977.19410134
1747596900,2432,2443.18,2436.14,2435.99,581.75751709
1747597200,2424.18,2436.07,2435.11,2433.68,914.18697115
1747597500,2420.29,2437.28,2433.52,2425.37,512.4483342
1747597800,2407.65,2429.67,2424.37,2410.91,1478.57475321
1747598100,2404.22,2417.6,2410.69,2409.22,787.55290439
1747598400,2323,2409.16,2409.16,2367.73,12445.25915096
1747598700,2360.78,2391.38,2367.6,2380.2,6696.35462485
1747599000,2365.68,2381.32,2380.34,2369.7,1511.71157316
1747599300,2366.8,2378.86,2369.98,2374.27,1180.14707237
1747599600,2368.94,2384.17,2373.95,2374.31,785.9491648
1747599900,2371.62,2383.39,2373.79,2380.7,952.96462782
1747600200,2372.66,2382.26,2380.53,2382.26,394.19291624
1747600500,2379.98,2396.75,2382.4,2394.21,565.41617494
1747600800,2387.01,2399.14,2393.42,2399.14,639.48901205
1747601100,2394.14,2408.08,2398.38,2400.47,689.19352776
1747601400,2388,2401.43,2400.4,2390.04,566.65066343
1747601700,2389.03,2399.47,2390.06,2394.96,509.61690359
1747602000,2394.26,2401.59,2394.46,2397.47,455.95787902
1747602300,2396.09,2411.66,2397.26,2409.42,1450.29236939
1747602600,2402.57,2412,2409.52,2406.42,772.53346909
1747602900,2402.85,2414.66,2406.44,2412.5,451.2553848
1747603200,2410.34,2419.03,2412.89,2418.6,319.17977172
1747603500,2417,2424.22,2418.74,2423.07,377.04953947
1747603800,2414.33,2435.13,2423.01,2421.92,692.11142066
1747604100,2413.21,2427.32,2421.67,2424.83,513.50683807
1747604400,2422.07,2430.29,2424.85,2427.48,430.3389377
1747604700,2423.25,2430.27,2427.45,2426,171.6235041
1747605000,2395.57,2427.18,2426.2,2414.1,1565.80886328
1747605300,2405.75,2413.68,2413.68,2408.61,244.96524106
1747605600,2382,2410.65,2408.34,2398.15,3458.03592161
1747605900,2389.38,2403.24,2397.78,2397.04,1365.12661935
1747606200,2389.38,2397.75,2396.88,2391.35,516.88458203
1747606500,2377.07,2395,2391.16,2393.52,1418.48100701
1747606800,2393.33,2409.41,2393.33,2407.59,899.42622682
1747607100,2407.01,2419.15,2407.6,2417.54,1214.04707312
1747607400,2415.83,2437.87,2417.24,2430.95,1946.71995796
1747607700,2422.81,2432.15,2431.16,2427.28,333.76598192
1747608000,2427.26,2439.63,2427.26,2430.82,1047.65308473
1747608300,2430.42,2437.61,2430.95,2432.54,514.56365833
1747608600,2431,2440.64,2432.87,2438.07,334.98345857
1747608900,2437.3,2457.86,2437.9,2456.31,849.44153018
1747609200,2440.82,2456.17,2456.17,2447.87,984.51710499
1747609500,2440.86,2447.93,2447.65,2444.35,406.34529645
1747609800,2437.08,2451.23,2443.96,2442.01,514.41779733
1747610100,2436.68,2443.42,2441.74,2439.78,592.45716738
1747610400,2439.13,2448.13,2439.99,2443.77,431.29458489
1747610700,2443.24,2454.09,2443.53,2452.75,845.93930267
1747611000,2449.62,2456.7,2452.54,2449.62,1204.45461541
1747611300,2448.45,2458.46,2449.79,2454.58,631.354721
1747611600,2452.2,2457.81,2454.58,2456.71,282.37345168
1747611900,2452.76,2461.05,2456.82,2459.75,299.29244073
1747612200,2459.54,2500,2459.54,2499.56,2909.73868454
1747612500,2488.77,2511.67,2499.9,2498.24,4622.07803315
1747612800,2482.83,2504.81,2498.63,2500.82,1883.81631245
1747613100,2496.05,2513.53,2501.45,2501.01,1208.6260447
1747613400,2472.33,2503.31,2500.94,2481.49,16547.20891428
1747613700,2468.74,2485.01,2481.85,2476.37,2380.46356446
1747614000,2459.75,2483.33,2476.46,2461.48,1167.5422738
1747614300,2450.51,2462.52,2462.1,2452.33,1721.26822892
1747614600,2428,2455.53,2452.31,2451.5,2376.66040436
1747614900,2442.01,2456.48,2451.5,2455.96,763.44669975
1747615200,2436.55,2456.71,2456.37,2442.98,890.20213614
1747615500,2430.52,2445.01,2444.4,2442.39,550.84299331
1747615800,2441.4,2450.28,2442.14,2446.06,471.29310555
1747616100,2436.6,2447.03,2446.29,2443.59,366.24907747
1747616400,2438,2450.95,2443.54,2443.29,403.63463934
1747616700,2428.01,2443.2,2443.2,2432.11,796.81064717
1747617000,2423.76,2437.9,2432.05,2431.35,534.33179302
1747617300,2414.01,2431.07,2431.03,2421.38,947.21056577
1747617600,2417.86,2434.81,2421.37,2434.81,608.88085396
1747617900,2432.76,2439.7,2434.98,2433.63,344.48287803
1747618200,2429,2441.28,2433.64,2437.64,427.26593033
1747618500,2426.25,2442.16,2438.04,2428.55,317.17603548
1747618800,2422.45,2428.58,2428.31,2426.6,392.9932175
1747619100,2424.61,2438.41,2426.61,2438.26,274.89519068
1747619400,2431.8,2438.33,2438.33,2437.81,231.77888946
1747619700,2427.89,2437.47,2437.47,2428.93,413.45718195
1747620000,2426.59,2432.26,2428.75,2430.53,510.53883743
1747620300,2418.51,2435.96,2430.6,2421.29,416.6599978
1747620600,2398.21,2421.1,2421.04,2399.3,1541.93702509
1747620900,2392.86,2405.81,2399.79,2401.42,1708.10668114
1747621200,2398.97,2409.35,2401.78,2405.11,978.92118106
1747621500,2404.96,2411.11,2405.11,2409.67,330.18253137
1747621800,2406.57,2416.98,2409.65,2414.95,211.32897706
1747622100,2414.14,2417.86,2414.97,2415.15,191.87731262
1747622400,2409.11,2415.36,2415.13,2409.57,215.60403268
1747622700,2398.78,2410.85,2409.57,2406.04,362.29321858
1747623000,2398.58,2406.68,2406.18,2400.93,365.09788997
1747623300,2397.97,2403.25,2400.86,2401.8,223.61573886
1747623600,2396.03,2405.26,2401.8,2405.26,275.02888768
1747623900,2386.22,2405.13,2404.81,2395.54,828.51891478
1747624200,2385,2396.04,2395.56,2386.31,482.79508361
1747624500,2383.24,2394.19,2386.4,2393.63,562.76700855
1747624800,2388.31,2398.28,2393.06,2397.94,337.87916311
1747625100,2391.6,2399.78,2397.79,2392.67,494.20620401
1747625400,2388.65,2396.06,2392.68,2393.51,448.75890954
1747625700,2389.07,2395.59,2393.61,2390.98,178.73552878
1747626000,2382.02,2394.82,2390.79,2383.72,419.76649434
1747626300,2379.91,2386.84,2383.38,2385.94,409.55156197
1747626600,2381.98,2391.33,2385.95,2384.86,514.17278145
1747626900,2381.42,2388.66,2384.77,2385.23,156.25098266
1747627200,2385.13,2395.25,2385.89,2395.25,592.99724883
1747627500,2380,2395.62,2395.12,2395.35,809.42750745
1747627800,2391.58,2405.31,2395.29,2401.46,467.88785713
1747628100,2393.55,2403.57,2401.46,2393.97,338.80733346
1747628400,2390.64,2396.77,2394.17,2392.24,391.58058507
1747628700,2389.59,2395.66,2392.19,2394.71,50.21811819
1747629000,2388,2398.98,2394.66,2391.26,252.45813238
1747629300,2387.28,2395.96,2390.89,2388.52,177.48124347
1747629600,2364.95,2388.68,2388.14,2378.83,1378.4500682
1747629900,2369.11,2380.76,2379.3,2369.12,288.68771177
1747630200,2352.76,2369.62,2369.33,2353.13,972.56923406
1747630500,2352.1,2366.94,2353.65,2366.39,413.24080013
1747630800,2357.66,2367.06,2366.09,2361.99,533.23188689
1747631100,2361.44,2376.38,2362.07,2373.96,665.99964952
1747631400,2373.18,2378.91,2374.23,2377.03,127.07879213
1747631700,2371.45,2380.08,2376.38,2380.08,233.96787085
1747632000,2374.82,2380.32,2379.87,2376.3,164.7295498
1747632300,2375.12,2379.62,2376.17,2378.08,173.436406
1747632600,2363.95,2384.59,2378.16,2381.82,1434.11504379
1747632900,2376.44,2384.1,2381.92,2383.08,336.04280194
1747633200,2379.13,2386.47,2382.81,2381.01,282.08250036
1747633500,2376.79,2382.25,2380.24,2381.24,167.44797449
1747633800,2377.26,2381.26,2381.16,2379.13,124.2472426
1747634100,2373.05,2379.61,2379.2,2379.2,107.25508354
1747634400,2375.19,2383.53,2379.11,2375.85,260.00235807
1747634700,2374.24,2389.15,2375.97,2386.42,353.66486351
1747635000,2385.59,2400.01,2386.24,2395.23,10746.00490282
1747635300,2385.59,2394.64,2394.64,2385.59,521.29592642
1747635600,2381.03,2389.36,2386.07,2382.84,341.00968856
1747635900,2382.67,2389.14,2383.1,2387.77,275.15983243
1747636200,2371.21,2387.62,2387.62,2372.76,256.8397631
1747636500,2364.68,2376.03,2372.83,2376.03,427.4308405
1747636800,2368.44,2376.13,2375.24,2372.06,308.34497677
1747637100,2366.38,2374.74,2371.83,2371.71,200.51785047
1747637400,2365.03,2371.8,2371.77,2370.1,164.24947243
1747637700,2349.73,2370.52,2370.3,2354.43,1010.93294339
1747638000,2352.73,2366.35,2354.05,2363.61,701.50999824
1747638300,2363.46,2389.62,2363.54,2388.86,5584.31188043
1747638600,2387.25,2399.86,2388.92,2394.03,525.31073597
1747638900,2392.33,2411.93,2393.86,2409.39,651.55945853
1747639200,2404.42,2414.11,2409.03,2408.62,519.12687194
1747639500,2396.29,2414.01,2408.37,2399,9708.94994297
1747639800,2397.96,2411.48,2398.99,2405.63,4618.39132951
1747640100,2403.52,2408.91,2405.63,2407.98,302.50218184
1747640400,2403.48,2409.98,2408.38,2408.97,443.80605297
1747640700,2400.28,2410.3,2408.98,2401.93,2431.69475314
1747641000,2401.09,2406.57,2402.45,2404.5,528.82062584
1747641300,2402.19,2405,2404.5,2404.31,299.9641912
1747641600,2396.01,2406.68,2404.33,2398.38,662.85143374
1747641900,2390.4,2405.57,2398.38,2396.51,431.71806955
1747642200,2394.69,2410.16,2396.86,2409.91,559.53394261
1747642500,2406.75,2419.23,2409.38,2417.42,426.15343633
1747642800,2416.37,2422.92,2417.08,2419.64,626.44348116
1747643100,2405.32,2420.95,2419.8,2406.34,694.45147418
1747643400,2397.57,2406.75,2406.49,2400.25,432.35807715
1747643700,2397.58,2407.68,2399.9,2406.74,207.79476095
1747644000,2395.38,2407.06,2406.75,2398.18,208.89668563
1747644300,2396.77,2408.45,2397.93,2407.06,214.77877794
1747644600,2402.92,2409.37,2407.16,2405.17,166.47144025
1747644900,2401.2,2406.72,2405.19,2405.49,163.89818079
1747645200,2399.87,2413.39,2405.44,2405.12,1366.54838577
1747645500,2390.18,2409.71,2405.55,2392.99,660.38643166
1747645800,2391.69,2403.34,2393.05,2401.71,265.45838395
1747646100,2400.33,2406.53,2401.71,2404.73,138.14389768
1747646400,2399.68,2408.77,2404.73,2407.71,234.1334044
1747646700,2407.05,2410.22,2407.71,2408.24,140.40034439
1747647000,2408.41,2412.42,2408.42,2409.71,223.44129391
1747647300,2408.37,2416.2,2409.7,2410.8,184.7460961
1747647600,2409.51,2414.74,2410.64,2414.7,199.55053629
1747647900,2407.42,2414.32,2414.32,2411.88,119.80453071
1747648200,2406,2412.11,2411.88,2409.25,96.95785006
1747648500,2405.84,2409.37,2409.37,2406.13,90.97609939
1747648800,2397.68,2407.24,2405.78,2399.53,190.2277701
1747649100,2393.47,2399.37,2399.37,2394.92,161.19208448
1747649400,2394.01,2399.64,2394.86,2397.78,140.9955431
1747649700,2397.23,2404.48,2397.81,2403.94,140.2115791
1747650000,2399.76,2409.18,2404.08,2407.14,437.0921966
1747650300,2404.83,2410.35,2407.24,2409.01,347.85813744
1747650600,2402.1,2409.3,2409.04,2406.38,117.94912418
1747650900,2402.3,2407.9,2406.73,2407.56,169.19606933
1747651200,2406.16,2412.4,2407.59,2411.14,130.45925264
1747651500,2409.08,2415.65,2411.02,2411.05,597.52173084
1747651800,2410.66,2419.76,2411.01,2415.99,281.24328426
1747652100,2409.82,2417.19,2415.97,2410.13,238.56027369
1747652400,2408.8,2414.2,2410.14,2414.11,191.365
1747652700,2408.46,2415.73,2413.92,2408.46,142.09287127
1747653000,2407.52,2413.3,2408.35,2410.93,493.29508292
1747653300,2410.19,2416.5,2410.82,2415.84,255.57304854
1747653600,2413.36,2418.71,2415.84,2413.36,163.38490982
1747653900,2412.22,2414.54,2413.77,2414.25,98.8246389
1747654200,2409.48,2414.93,2414,2410.19,86.35259454
1747654500,2410.33,2415.91,2410.33,2412.72,96.40179056
1747654800,2411.52,2421.25,2412.46,2420.46,388.21210923
1747655100,2417.8,2421.11,2420.31,2419.33,310.31608028
1747655400,2418.19,2420.16,2419.32,2419.81,211.88971181
1747655700,2418,2422.95,2419.7,2418,203.49501133
1747656000,2411.24,2421.5,2418,2411.3,296.87168455
1747656300,2399.25,2411.35,2411.35,2402.03,609.06850235
1747656600,2396.88,2404.27,2402,2400.76,451.80254427
1747656900,2392.77,2401.34,2401.34,2395.12,548.55511688
1747657200,2393.54,2405.94,2395.11,2403.32,391.87922914
1747657500,2401.5,2406.22,2403.52,2404.88,165.13165222
1747657800,2396.51,2404.88,2404.88,2397.22,240.52781876
1747658100,2385.46,2399.3,2397.49,2387.01,902.08685204
1747658400,2385.76,2401.92,2386.91,2400.41,988.79855404
1747658700,2394.55,2401.8,2400.8,2396.38,383.95356531
1747659000,2392.7,2397,2396.03,2395.39,167.07903007
1747659300,2390.29,2401.67,2395.38,2401.31,348.5280564
1747659600,2400.47,2407.94,2401.55,2406.74,345.09498848
1747659900,2404.13,2408.59,2406.51,2404.78,168.56868942
1747660200,2395.82,2405.61,2404.92,2396.98,602.48854716
1747660500,2395.12,2401.15,2396.67,2400.53,229.13357062
1747660800,2398.34,2405.77,2400.68,2403.99,126.22532549
1747661100,2402.62,2407.42,2403.92,2403.61,200.90519271
1747661400,2396.78,2414.24,2403.84,2409.41,1137.06020325
1747661700,2405.07,2441.53,2409.16,2435.53,2162.6740415
1747662000,2427.73,2441.45,2435.29,2433.62,807.69469563
1747662300,2432.39,2443.46,2433.46,2432.91,1320.90934159
1747662600,2428.48,2440.04,2433.1,2435.21,780.97655519
1747662900,2426.68,2440.02,2435.06,2427.95,1147.54371351
1747663200,2424.97,2434.77,2427.97,2429.08,535.71519929
1747663500,2418.65,2438.74,2429.08,2437.08,1858.28983486
1747663800,2428.35,2438.88,2437.05,2429.48,1302.80952073
1747664100,2429.21,2449.65,2429.34,2443.79,1259.92686451
1747664400,2437.32,2446.39,2444.02,2438.68,1163.06021662
1747664700,2428.8,2439.36,2438.66,2434.68,454.92873072
1747665000,2433.71,2447.32,2434.86,2445.31,682.92403465
1747665300,2443.8,2447.99,2445.24,2444.61,436.35256732
1747665600,2443.27,2450.16,2444.61,2446.8,531.16227176
1747665900,2446.2,2453.76,2446.69,2448.89,1230.00728529
1747666200,2446.09,2454.23,2448.73,2452.96,912.50800554
1747666500,2446.37,2455.77,2452.91,2448.1,1141.07954695
1747666800,2443.89,2452.93,2448.1,2452.82,1040.88297535
1747667100,2452.19,2459.99,2452.64,2458.81,1032.90296589
1747667400,2452.56,2461.45,2459.05,2455.65,658.86667707
1747667700,2449.9,2458.36,2455.55,2454.62,273.15754238
1747668000,2452.42,2460.23,2454.49,2452.98,395.67901398
1747668300,2448.88,2454.29,2452.7,2450.27,319.90689522
1747668600,2449.04,2458.12,2450.43,2457.1,370.01889715
1747668900,2457.06,2466.81,2457.06,2461.96,535.23584942
1747669200,2461.93,2467.63,2462.39,2467.48,480.8209245
1747669500,2465.77,2474.91,2467.64,2466.18,1157.12041549
1747669800,2460.15,2468.39,2466.05,2461.33,576.87064112
1747670100,2461.19,2470.39,2461.21,2467.87,274.90815492
1747670400,2460.51,2469.12,2467.79,2461.61,382.35536569
1747670700,2451.29,2462.28,2461.39,2453.4,435.57659656
1747671000,2453.65,2460.84,2453.87,2456.91,320.24301818
1747671300,2456.38,2464.67,2456.86,2464.13,465.11119241
1747671600,2463.56,2473.93,2463.56,2468.51,524.5195493
1747671900,2465.05,2473.14,2468.64,2472.87,355.85184922
1747672200,2469.19,2476.78,2472.8,2470.17,400.06452757
1747672500,2464.65,2473.08,2470.16,2467.86,555.567915
1747672800,2468.01,2478.78,2468.01,2477.51,454.74590181
1747673100,2476.41,2495.21,2477.79,2491.61,2024.66365316
1747673400,2491.44,2500,2491.44,2496.04,1863.41633866
1747673700,2493.52,2510.92,2496.05,2510.79,2680.96934297
1747674000,2508.08,2525.55,2510.34,2523.19,2276.62680552
1747674000,2508.08,2525.55,2510.34,2523.19,2276.62680552
1747674300,2521.01,2547.73,2522.77,2541.98,2071.39150819
1747674600,2518.17,2542.46,2541.48,2519.81,2773.94439589
1747674900,2517.48,2533.69,2519.28,2520.18,888.34187629
1747675200,2520.17,2536.44,2520.46,2527.48,803.09023056
1747675500,2527.64,2532.12,2527.64,2528.42,358.80895488
1747675800,2518.04,2531.53,2528.52,2526.13,1193.22357016
1747676100,2519.74,2527.69,2526.1,2521.14,301.12751069
1747676400,2513.15,2522.61,2521,2517.48,578.0156178
1747676700,2513.19,2522.49,2517.73,2519.53,531.95624295
1747677000,2513.91,2521.27,2519.33,2515.89,540.31336828
1747677300,2502.76,2517.01,2515.89,2505.52,588.04426755
1747677600,2501.73,2516.24,2505.63,2514.2,1036.97503105
1747677900,2509.03,2516.6,2514.19,2515.31,600.37068974
1747678200,2509.84,2515.3,2515.3,2512.11,577.504226
1747678500,2502.19,2519.59,2512.1,2504.18,615.96334883
1747678800,2495.67,2505.14,2504.41,2502.08,845.99878807
